Date,Time,Voltage,Current,Power,Energy,Frequency,power_factor,alarm,std_voltage,std_current,std_power,std_energy,std_frequency,std_power_factor,std_alarm,Label Phase
04/08/2023,0:45:33,244.42,0.92,220.14,3959,50,0.98,0,0.04,0.07,24.76,0,0,0.04,0,
04/08/2023,0:45:34,244.5,0.78,172.3,3959,50,0.9,0,0,0,0,0,0,0,0,
04/08/2023,0:45:35,244.32,1.1,258.22,3959,50,0.95,0,0.15,0.27,72.62,0,0,0.04,0,
04/08/2023,0:45:36,244.36,1.08,254.91,3959,50,0.95,0,0.27,0.41,104,0,0,0.05,0,
04/08/2023,0:45:37,244.8,0.42,88.3,3959,50,0.86,0,0,0,0,0,0,0,0,
04/08/2023,0:45:38,244.33,1.4,329.85,3959,50,0.96,0,0.13,0.27,66.82,0,0,0.03,0,
04/08/2023,0:45:39,244.42,1.24,287.7,3959,50,0.94,0,0.1,0.19,50.2,0,0,0.03,0,
04/08/2023,0:45:40,244.52,1.07,245.64,3959,50,0.93,0,0.04,0.05,5.09,0,0,0.02,0,
04/08/2023,0:45:41,244.6,0.98,235.8,3959.8,50,0.98,0,0,0,0,0.41,0,0,0,
04/08/2023,0:45:42,244.53,1.12,267.33,3960,50,0.98,0,0.05,0.1,23.08,0,0,0,0,
04/08/2023,0:45:42,244.47,1.19,281.5,3960,50,0.97,0,0.05,0,2.75,0,0,0.01,0,
04/08/2023,0:45:43,244.4,1.19,277.1,3960,50,0.95,0,0,0,0,0,0,0,0,
04/08/2023,0:45:44,244.68,0.65,149.51,3960,50,0.94,0,0.08,0.15,35.3,0,0,0,0,
04/08/2023,0:45:45,244.94,0.24,57.06,3960,50,0.98,0,0.2,0.31,70.44,0,0,0.03,0,
04/08/2023,0:45:46,245.1,0,1.5,3960,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:45:47,245.1,0,1.5,3960,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:45:48,244.9,0.28,58.63,3960,50,0.9,0,0.15,0.2,41.82,0,0,0.07,0,
04/08/2023,0:45:49,244.57,0.77,173.87,3960,50,0.89,0,0.34,0.52,126.87,0,0,0.05,0,
04/08/2023,0:45:50,244.1,1.48,347.2,3960,50,0.96,0,0,0,0,0,0,0,0,
04/08/2023,0:45:51,244.9,0.21,54.5,3960,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:45:52,244.58,0.73,173.26,3960,50,0.98,0,0.41,0.67,150.56,0,0,0.03,0,
04/08/2023,0:45:53,244.13,1.46,337.25,3960,50,0.94,0,0.13,0.25,54.79,0,0,0.02,0,
04/08/2023,0:45:53,244.6,0.56,139.2,3960,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:45:54,244.31,1.02,232.77,3960,50,0.95,0,0.18,0.28,58.41,0,0,0.03,0,
04/08/2023,0:45:55,244.27,1.1,253.03,3960,50,0.95,0,0.1,0.12,20.15,0,0,0.03,0,
04/08/2023,0:45:56,244.4,0.93,225.5,3960,50,0.99,0,0,0,0,0,0,0,0,
04/08/2023,0:45:57,244.56,0.82,185.5,3960,50,0.92,0,0.08,0.06,20.7,0,0,0.04,0,
04/08/2023,0:45:58,244.46,1.02,237.89,3960,50,0.94,0,0.15,0.25,69.04,0,0,0.05,0,
04/08/2023,0:45:59,244.34,1.22,294.97,3960,50,0.98,0,0.15,0.21,55.13,0,0,0.03,0,
04/08/2023,0:46:00,244.9,0.45,95.7,3960,50,0.86,0,0,0,0,0,0,0,0,
04/08/2023,0:46:01,244.39,1.2,277.79,3960.73,50,0.93,0,0.32,0.46,113.66,0.46,0,0.05,0,
04/08/2023,0:46:02,244.52,0.96,227.16,3961,50,0.98,0,0.41,0.64,148.12,0,0,0.02,0,
04/08/2023,0:46:03,245,0.2,51.9,3961,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:46:04,244.22,1.35,310.08,3961,50,0.95,0,0.32,0.47,104.82,0,0,0.02,0,
04/08/2023,0:46:04,244.38,1.07,249.98,3961,50,0.97,0,0.31,0.5,110.46,0,0,0.03,0,
04/08/2023,0:46:05,244.65,0.63,152.86,3961,50,0.99,0,0.14,0.22,44.76,0,0,0.03,0,
04/08/2023,0:46:06,244.3,1.17,263.1,3961,50,0.92,0,0,0,0,0,0,0,0,
04/08/2023,0:46:07,244.46,1,240.14,3961,50,0.98,0,0.08,0.09,11.88,0,0,0.03,0,
04/08/2023,0:46:08,244.52,0.93,223.98,3961,50,0.98,0,0.04,0.06,21.57,0,0,0.04,0,
04/08/2023,0:46:09,244.6,0.82,182.3,3961,50,0.91,0,0,0,0,0,0,0,0,
04/08/2023,0:46:10,244.34,1.23,296.09,3961,50,0.98,0,0.11,0.17,46.2,0,0,0.03,0,
04/08/2023,0:46:11,244.51,0.85,199.31,3961,50,0.93,0,0.21,0.43,110.66,0,0,0.06,0,
04/08/2023,0:46:12,244.58,0.66,147.36,3961,50,0.89,0,0.25,0.41,99.49,0,0,0.04,0,
04/08/2023,0:46:13,244.1,1.45,339.6,3961,50,0.96,0,0,0,0,0,0,0,0,
04/08/2023,0:46:14,244.64,0.69,165,3961,50,0.98,0,0.46,0.64,147.56,0,0,0.02,0,
04/08/2023,0:46:14,244.79,0.55,130.55,3961,50,0.98,0,0.37,0.62,140.66,0,0,0.03,0,
04/08/2023,0:46:15,244.2,1.55,355.9,3961.8,50,0.94,0,0,0,0,0.41,0,0,0,
04/08/2023,0:46:16,244.85,0.61,150.19,3962,50,1,0,0.18,0.26,56.91,0,0,0.02,0,
04/08/2023,0:46:17,244.63,0.89,207.02,3962,50,0.96,0,0.26,0.33,69.25,0,0,0.04,0,
04/08/2023,0:46:18,244.44,1.14,260.96,3962,50,0.94,0,0.08,0.11,17.89,0,0,0.03,0,
04/08/2023,0:46:19,244.6,0.93,226.4,3962,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:46:20,244.6,0.87,200.9,3962,50,0.95,0,0,0.05,21.55,0,0,0.05,0,
04/08/2023,0:46:21,244.55,0.94,216.11,3962,50,0.93,0,0.09,0.2,55.29,0,0,0.04,0,
04/08/2023,0:46:22,244.4,1.26,304.7,3962,50,0.99,0,0,0,0,0,0,0,0,
04/08/2023,0:46:23,244.77,0.54,116.82,3962,50,0.88,0,0.1,0.2,51.98,0,0,0.03,0,
04/08/2023,0:46:24,244.38,1.08,250.34,3962,50,0.92,0,0.35,0.51,124.19,0,0,0.05,0,
04/08/2023,0:46:25,244.1,1.48,348.3,3962,50,0.96,0,0,0,0,0,0,0,0,
04/08/2023,0:46:25,245,0.18,49.9,3962,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:46:26,244.4,1.11,257.23,3962,50,0.96,0,0.44,0.68,151.75,0,0,0.03,0,
04/08/2023,0:46:27,244.33,1.23,286.07,3962,50,0.96,0,0.34,0.5,109.54,0,0,0.03,0,
04/08/2023,0:46:28,244.8,0.55,136.4,3962,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:46:29,244.4,1.21,275.1,3962,50,0.93,0,0,0,0,0,0,0,0,
04/08/2023,0:46:30,244.45,1.08,251.25,3962,50,0.96,0,0.05,0.15,26.39,0,0,0.04,0,
04/08/2023,0:46:31,244.5,0.91,221.73,3962,50,0.99,0,0,0.02,8.78,0,0,0.02,0,
04/08/2023,0:46:32,244.5,0.85,190,3962,50,0.92,0,0,0,0,0,0,0,0,
04/08/2023,0:46:33,244.35,1.15,274.48,3962.93,50,0.97,0,0.09,0.19,52.73,0.26,0,0.03,0,
04/08/2023,0:46:34,244.5,0.95,225.8,3963,50,0.95,0,0.25,0.39,100.66,0,0,0.06,0,
04/08/2023,0:46:35,244.8,0.5,106.7,3963,50,0.88,0,0,0,0,0,0,0,0,
04/08/2023,0:46:36,244.32,1.27,295.66,3963,50,0.94,0,0.25,0.4,97.8,0,0,0.03,0,
04/08/2023,0:46:36,244.48,0.86,204.02,3963,50,0.98,0,0.31,0.67,153.68,0,0,0.02,0,
04/08/2023,0:46:37,244.75,0.26,66.23,3963,50,1,0,0.18,0.36,81.07,0,0,0.02,0,
04/08/2023,0:46:38,244.1,1.56,359.3,3963,50,0.94,0,0,0,0,0,0,0,0,
04/08/2023,0:46:39,244.54,0.81,194.08,3963,50,0.98,0,0.27,0.47,103.13,0,0,0.03,0,
04/08/2023,0:46:40,244.54,0.81,190.56,3963,50,0.97,0,0.2,0.34,71.7,0,0,0.04,0,
04/08/2023,0:46:41,244.3,1.22,275.4,3963,50,0.93,0,0,0,0,0,0,0,0,
04/08/2023,0:46:42,244.46,0.96,229.88,3963,50,0.99,0,0.08,0.13,23.56,0,0,0.03,0,
04/08/2023,0:46:43,244.55,0.88,206.74,3963,50,0.96,0,0.05,0.02,13.01,0,0,0.05,0,
04/08/2023,0:46:44,244.59,0.89,200.69,3963,50,0.92,0,0.05,0.1,28.61,0,0,0.02,0,
04/08/2023,0:46:45,244.4,1.25,304.1,3963,50,0.99,0,0,0,0,0,0,0,0,
04/08/2023,0:46:46,244.4,1.25,294.05,3963,50,0.96,0,0,0,6.27,0,0,0.02,0,
04/08/2023,0:46:46,244.4,1.24,288.03,3963.4,50,0.95,0,0,0.02,6.26,0.51,0,0.01,0,
04/08/2023,0:46:47,244.4,1.21,272.6,3964,50,0.93,0,0,0,0,0,0,0,0,
04/08/2023,0:46:48,244.48,1.11,255.72,3964,50,0.95,0,0.04,0.05,8.74,0,0,0.01,0,
04/08/2023,0:46:49,244.5,1.09,251.41,3964,50,0.95,0,0,0,0.1,0,0,0.01,0,
04/08/2023,0:46:50,244.53,1.04,239.72,3964,50,0.94,0,0.13,0.21,44.85,0,0,0.02,0,
04/08/2023,0:46:51,245,0.29,77.6,3964,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:46:52,245.05,0.14,37.01,3964,50,1,0,0.05,0.15,39.3,0,0,0,0,
04/08/2023,0:46:53,245.1,0,1.5,3964,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:46:54,245.1,0,1.5,3964,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:46:55,244.67,0.74,164.26,3964,50,0.92,0,0.18,0.3,66.08,0,0,0.03,0,
04/08/2023,0:46:56,244.46,1.04,242.64,3964,50,0.95,0,0.15,0.21,59.02,0,0,0.04,0,
04/08/2023,0:46:56,244.3,1.25,277.55,3964,50,0.9,0,0,0,68.75,0,0,0.23,0,
04/08/2023,0:46:57,244.77,0.55,108.2,3964,50,0.84,0,0.13,0.19,0,0,0,0.14,0,
04/08/2023,0:46:58,244.32,1.08,251.78,3964,50,0.93,0,0.41,0.49,121.35,0,0,0.05,0,
04/08/2023,0:46:59,244.22,1.21,286.22,3964,50,0.98,0,0.46,0.55,126.86,0,0,0.01,0,
04/08/2023,0:47:00,245.1,0.15,41.1,3964,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:47:01,244.32,1.41,323.2,3964,50,0.95,0,0.32,0.51,114.53,0,0,0.02,0,
04/08/2023,0:47:02,244.52,1.02,239.4,3964,50,0.97,0,0.31,0.56,123.16,0,0,0.03,0,
04/08/2023,0:47:03,244.8,0.51,128.1,3964,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:47:04,244.3,1.23,280.3,3964,50,0.93,0,0,0,0,0,0,0,0,
04/08/2023,0:47:05,244.42,1.01,239.86,3964,50,0.97,0,0.1,0.18,34.18,0,0,0.04,0,
04/08/2023,0:47:06,244.55,0.87,207.89,3964,50,0.98,0,0.09,0,8.61,0,0,0.04,0,
04/08/2023,0:47:07,244.7,0.87,194.1,3964.4,50,0.91,0,0,0,0,0.51,0,0,0,
04/08/2023,0:47:07,244.42,1.24,300.59,3965,50,0.98,0,0.08,0.1,29.46,0,0,0.02,0,
04/08/2023,0:47:08,244.57,1.02,243,3965,50,0.95,0,0.24,0.36,95.44,0,0,0.05,0,
04/08/2023,0:47:09,244.9,0.52,112.6,3965,50,0.88,0,0,0,0,0,0,0,0,
04/08/2023,0:47:10,244.3,1.48,350,3965,50,0.97,0,0,0,0,0,0,0,0,
04/08/2023,0:47:11,244.83,0.58,142.07,3965,50,0.99,0,0.39,0.66,152.19,0,0,0.01,0,
04/08/2023,0:47:12,244.77,0.63,149.93,3965,50,0.98,0,0.49,0.73,163.71,0,0,0.03,0,
04/08/2023,0:47:13,244.1,1.62,373.6,3965,50,0.94,0,0,0,0,0,0,0,0,
04/08/2023,0:47:14,244.69,0.8,191.37,3965,50,0.98,0,0.37,0.51,113.75,0,0,0.03,0,
04/08/2023,0:47:15,244.7,0.81,191.14,3965,50,0.98,0,0.25,0.39,83.72,0,0,0.03,0,
04/08/2023,0:47:16,244.41,1.24,285.41,3965,50,0.94,0,0.03,0.1,18.54,0,0,0.02,0,
04/08/2023,0:47:17,244.5,0.89,218.4,3965,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:47:18,244.57,0.88,202.93,3965,50,0.93,0,0.05,0,9.66,0,0,0.04,0,
04/08/2023,0:47:18,244.53,1,230.3,3965,50,0.94,0,0.1,0.17,48.31,0,0,0.04,0,
04/08/2023,0:47:19,244.4,1.23,296.3,3965,50,0.99,0,0,0,0,0,0,0,0,
04/08/2023,0:47:20,244.8,0.65,145.42,3965,50,0.9,0,0.21,0.3,78.09,0,0,0.05,0,
04/08/2023,0:47:21,244.66,0.89,203.74,3965,50,0.92,0,0.3,0.49,121.75,0,0,0.05,0,
04/08/2023,0:47:22,244.36,1.38,326.91,3965,50,0.97,0,0.23,0.35,80.89,0,0,0.01,0,
04/08/2023,0:47:23,245.2,0.13,34.5,3965,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:47:24,244.54,1.22,281.78,3965.73,50,0.96,0,0.41,0.68,154.35,0.46,0,0.03,0,
04/08/2023,0:47:25,244.39,1.47,338.34,3966,50,0.95,0,0.25,0.4,88.04,0,0,0.02,0,
04/08/2023,0:47:26,245,0.49,121.5,3966,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:47:27,244.6,1.1,253.58,3966,50,0.94,0,0.21,0.32,68.36,0,0,0.03,0,
04/08/2023,0:47:28,244.64,1.06,249.41,3966,50,0.96,0,0.15,0.21,41.16,0,0,0.04,0,
04/08/2023,0:47:28,244.79,0.85,205.82,3966,50,0.99,0,0.04,0.02,2.85,0,0,0.03,0,
04/08/2023,0:47:29,244.7,0.89,198.8,3966,50,0.91,0,0,0,0,0,0,0,0,
04/08/2023,0:47:30,244.59,1.07,249.25,3966,50,0.95,0,0.1,0.17,48.85,0,0,0.04,0,
04/08/2023,0:47:31,244.6,1.08,257.32,3966,50,0.97,0,0.21,0.29,74.69,0,0,0.05,0,
04/08/2023,0:47:32,245,0.53,113,3966,50,0.88,0,0,0,0,0,0,0,0,
04/08/2023,0:47:33,244.57,1.33,312.59,3966,50,0.96,0,0.18,0.33,81.03,0,0,0.03,0,
04/08/2023,0:47:34,244.83,0.84,199.89,3966,50,0.98,0,0.36,0.68,158.69,0,0,0.02,0,
04/08/2023,0:47:35,245.2,0.14,80.85,3966,50,1,0,0,0,118.37,0,0,0,0,
04/08/2023,0:47:36,244.45,1.51,372.4,3966,50,0.95,0,0.21,0.38,0,0,0,0.01,0,
04/08/2023,0:47:37,244.72,1.01,238.21,3966,50,0.98,0,0.31,0.58,129.93,0,0,0.03,0,
04/08/2023,0:47:38,244.9,0.64,153.92,3966,50,0.99,0,0.21,0.32,68.56,0,0,0.03,0,
04/08/2023,0:47:39,244.5,1.25,286.4,3966.53,50,0.93,0,0,0,0,0.52,0,0,0,
04/08/2023,0:47:39,244.67,0.91,220.01,3967,50,0.99,0,0.07,0.14,26.95,0,0,0.02,0,
04/08/2023,0:47:40,244.75,0.88,206.65,3967,50,0.96,0,0.05,0.03,3.05,0,0,0.04,0,
04/08/2023,0:47:41,244.8,0.91,203.9,3967,50,0.92,0,0,0,0,0,0,0,0,
04/08/2023,0:47:42,244.61,1.19,286.69,3967,50,0.99,0,0.05,0.08,22.9,0,0,0.02,0,
04/08/2023,0:47:43,244.84,0.81,187.6,3967,50,0.92,0,0.2,0.34,88.74,0,0,0.06,0,
04/08/2023,0:47:44,244.87,0.79,179.57,3967,50,0.9,0,0.23,0.43,106.38,0,0,0.04,0,
04/08/2023,0:47:45,244.5,1.48,350,3967,50,0.97,0,0,0,0,0,0,0,0,
04/08/2023,0:47:46,245.19,0.34,75.35,3967,50,0.85,0,0.28,0.46,111.51,0,0,0.05,0,
04/08/2023,0:47:47,245.03,0.64,146.77,3967,50,0.88,0,0.39,0.69,166.39,0,0,0.07,0,
04/08/2023,0:47:48,244.5,1.59,374.1,3967,50,0.97,0,0,0,0,0,0,0,0,
04/08/2023,0:47:49,245.1,0.48,119.1,3967,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:47:49,244.74,0.94,217.98,3967,50,0.96,0,0.3,0.39,83.57,0,0,0.04,0,
04/08/2023,0:47:50,244.47,1.27,291.26,3967,50,0.94,0,0.05,0.03,12.63,0,0,0.01,0,
04/08/2023,0:47:51,244.4,1.32,311.5,3967,50,0.96,0,0,0,0,0,0,0,0,
04/08/2023,0:47:52,244.53,1.17,270.17,3967,50,0.95,0,0.1,0.12,30.25,0,0,0.01,0,
04/08/2023,0:47:53,244.6,1.07,243.83,3967,50,0.93,0,0,0.03,8.3,0,0,0.01,0,
04/08/2023,0:47:54,244.6,1.03,232.5,3967,50,0.92,0,0,0,0,0,0,0,0,
04/08/2023,0:47:55,244.2,1.07,266.3,3967.73,50,1,0,0,0,0,0.46,0,0,0,
04/08/2023,0:47:56,244.26,1.15,274.52,3968,50,0.97,0,0.05,0.07,6.95,0,0,0.03,0,
04/08/2023,0:47:57,244.46,0.88,205.73,3968,50,0.96,0,0.27,0.55,127.48,0,0,0.02,0,
04/08/2023,0:47:58,244.9,0,1.5,3968,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:47:59,244.9,0,1.5,3968,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:47:59,244.9,0,1.5,3968,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:48:00,244.9,0,1.5,3968,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:48:01,244.2,1.25,283.8,3968,50,0.93,0,0,0,0,0,0,0,0,
04/08/2023,0:48:02,244.32,1,234.3,3968,50,0.97,0,0.1,0.22,41.84,0,0,0.04,0,
04/08/2023,0:48:03,244.4,0.83,201.53,3968,50,0.99,0,0,0.02,0.9,0,0,0.02,0,
04/08/2023,0:48:04,244.4,0.91,204.8,3968,50,0.92,0,0,0,0,0,0,0,0,
04/08/2023,0:48:05,244.25,1.12,267.5,3968,50,0.98,0,0.09,0.13,39.14,0,0,0.04,0,
04/08/2023,0:48:06,244.33,0.98,234.67,3968,50,0.96,0,0.2,0.3,81.44,0,0,0.06,0,
04/08/2023,0:48:07,244.6,0.57,123.4,3968,50,0.88,0,0,0,0,0,0,0,0,
04/08/2023,0:48:08,244,1.47,346.2,3968,50,0.97,0,0,0,0,0,0,0,0,
04/08/2023,0:48:09,244.36,0.95,220.36,3968,50,0.87,0,0.46,0.66,159.53,0,0,0.12,0,
04/08/2023,0:48:10,244.84,0.27,54.33,3968,50,0.75,0,0.23,0.36,88.02,0,0,0.06,0,
04/08/2023,0:48:10,244,1.55,372.5,3968,50,0.98,0,0,0,0,0,0,0,0,
04/08/2023,0:48:11,244.59,0.75,182.93,3968,50,0.99,0,0.37,0.5,118.33,0,0,0.01,0,
04/08/2023,0:48:12,244.56,0.8,188.56,3968,50,0.98,0,0.3,0.44,94.52,0,0,0.03,0,
04/08/2023,0:48:13,244.2,1.31,300.4,3968,50,0.94,0,0,0,0,0,0,0,0,
04/08/2023,0:48:14,244.44,0.93,224.08,3968,50,0.99,0,0.12,0.2,39.5,0,0,0.02,0,
04/08/2023,0:48:15,244.45,0.89,209.43,3968.27,50,0.96,0,0.05,0.06,4.91,0.46,0,0.04,0,
04/08/2023,0:48:16,244.37,0.98,224.58,3969,50,0.93,0,0.07,0.08,26.6,0,0,0.03,0,
04/08/2023,0:48:17,244.2,1.19,290.1,3969,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:48:18,244.6,0.71,160.26,3969,50,0.91,0,0.21,0.25,67.2,0,0,0.05,0,
04/08/2023,0:48:19,244.46,0.93,213.32,3969,50,0.92,0,0.3,0.44,108.42,0,0,0.04,0,
04/08/2023,0:48:20,244.1,1.46,341.6,3969,50,0.96,0,0,0,0,0,0,0,0,
04/08/2023,0:48:20,244.88,0.36,74.67,3969,50,0.73,0,0.32,0.44,108.37,0,0,0.09,0,
04/08/2023,0:48:21,244.58,0.82,191.94,3969,50,0.84,0,0.46,0.69,175.21,0,0,0.15,0,
04/08/2023,0:48:22,244.19,1.39,338.09,3969,50,0.99,0,0.25,0.38,91.87,0,0,0,0,
04/08/2023,0:48:23,244.8,0.45,111.8,3969,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:48:24,244.32,1.15,265.4,3969,50,0.94,0,0.25,0.37,79.5,0,0,0.03,0,
04/08/2023,0:48:25,244.26,1.22,282.28,3969,50,0.94,0,0.12,0.22,44.55,0,0,0.03,0,
04/08/2023,0:48:26,244.5,0.8,196.2,3969,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:48:27,244.41,0.93,212.49,3969,50,0.93,0,0.04,0.05,6.62,0,0,0.03,0,
04/08/2023,0:48:28,244.31,1.05,246.36,3969,50,0.96,0,0.1,0.11,34.7,0,0,0.04,0,
04/08/2023,0:48:29,244.27,1.08,261.79,3969,50,0.99,0,0.18,0.2,53.87,0,0,0.04,0,
04/08/2023,0:48:30,244.7,0.59,129.1,3969.2,50,0.89,0,0,0,0,0.41,0,0,0,
04/08/2023,0:48:30,244.43,1.06,245.15,3970,50,0.93,0,0.26,0.46,112.37,0,0,0.04,0,
04/08/2023,0:48:31,244.34,1.22,284.24,3970,50,0.91,0,0.29,0.53,129.3,0,0,0.11,0,
04/08/2023,0:48:32,244.9,0.2,34.4,3970,50,0.69,0,0,0,0,0,0,0,0,
04/08/2023,0:48:33,244.29,1.34,323.09,3970,50,0.96,0,0.25,0.46,117.21,0,0,0.11,0,
04/08/2023,0:48:34,244.43,1,244.91,3970,50,1,0,0.26,0.56,135.66,0,0,0,0,
04/08/2023,0:48:35,244.63,0.54,130.49,3970,50,0.99,0,0.18,0.31,67.8,0,0,0.02,0,
04/08/2023,0:48:36,244.2,1.31,297.5,3970,50,0.93,0,0,0,0,0,0,0,0,
04/08/2023,0:48:37,244.36,1.03,240.81,3970,50,0.96,0,0.15,0.27,54.89,0,0,0.03,0,
04/08/2023,0:48:38,244.48,0.81,194.44,3970,50,0.98,0,0.04,0.06,6.71,0,0,0.03,0,
04/08/2023,0:48:39,244.4,0.93,207.4,3970,50,0.92,0,0,0,0,0,0,0,0,
04/08/2023,0:48:40,244.31,1.13,272.83,3970,50,0.99,0,0.04,0.08,26.57,0,0,0.03,0,
04/08/2023,0:48:40,244.44,0.9,211.59,3970,50,0.95,0,0.15,0.29,78.91,0,0,0.06,0,
04/08/2023,0:48:41,244.6,0.6,130.1,3970,50,0.89,0,0,0,0,0,0,0,0,
04/08/2023,0:48:42,244.04,1.4,326.85,3970,50,0.96,0,0.15,0.22,54.43,0,0,0.02,0,
04/08/2023,0:48:43,244.54,0.71,157.72,3970,50,0.79,0,0.46,0.63,154.82,0,0,0.15,0,
04/08/2023,0:48:44,244.72,0.48,102.48,3970,50,0.74,0,0.37,0.54,138.45,0,0,0.14,0,
04/08/2023,0:48:45,244,1.52,370,3970,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:48:46,244.69,0.57,141.46,3970,50,1,0,0.28,0.38,92.79,0,0,0,0,
04/08/2023,0:48:47,244.67,0.66,158.89,3970.27,50,0.98,0,0.23,0.42,90.27,0.46,0,0.03,0,
04/08/2023,0:48:48,244.3,1.33,303.5,3971,50,0.93,0,0,0,0,0,0,0,0,
04/08/2023,0:48:49,244.49,0.82,198.31,3971,50,1,0,0.05,0.14,29.1,0,0,0.02,0,
04/08/2023,0:48:50,244.5,0.88,203.16,3971,50,0.95,0,0,0.08,10.45,0,0,0.04,0,
04/08/2023,0:48:51,244.46,0.98,225.02,3971,50,0.94,0,0.08,0.09,28.2,0,0,0.03,0,
04/08/2023,0:48:51,244.3,1.15,279.5,3971,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:48:52,244.57,0.79,181.3,3971,50,0.93,0,0.2,0.26,71.88,0,0,0.05,0,
04/08/2023,0:48:53,244.51,0.84,189.59,3971,50,0.91,0,0.32,0.4,98.51,0,0,0.03,0,
04/08/2023,0:48:54,244,1.48,347.4,3971,50,0.96,0,0,0,0,0,0,0,0,
04/08/2023,0:48:55,244.75,0.31,58.91,3971,50,0.72,0,0.21,0.32,79.81,0,0,0.07,0,
04/08/2023,0:48:56,244.26,1,236.9,3971,50,0.88,0,0.46,0.65,167.85,0,0,0.15,0,
04/08/2023,0:48:57,243.98,1.42,345.98,3971,50,1,0,0.17,0.19,48.28,0,0,0,0,
04/08/2023,0:48:58,244.3,1.05,252.7,3971,50,0.99,0,0,0,0,0,0,0,0,
04/08/2023,0:48:59,244.23,1.15,270.7,3971,50,0.96,0,0.05,0.08,13.17,0,0,0.02,0,
04/08/2023,0:49:00,244.2,1.21,280.07,3971,50,0.95,0,0,0.01,0.64,0,0,0,0,
04/08/2023,0:49:01,244.2,1.22,281.1,3971,50,0.94,0,0,0,0,0,0,0,0,
04/08/2023,0:49:01,244.29,1.13,255.81,3971,50,0.93,0,0.03,0.03,7,0,0,0,0,
04/08/2023,0:49:02,244.42,0.88,205.34,3971,50,0.97,0,0.1,0.21,41.13,0,0,0.03,0,
04/08/2023,0:49:03,244.53,0.67,161.47,3971,50,0.99,0,0.1,0.18,44.26,0,0,0,0,
04/08/2023,0:49:04,244.9,0,1.5,3971,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:49:05,244.9,0,1.5,3971,50,1,0,0,0,0,0,0,0,0,
04/08/2023,0:49:06,244.87,0.07,10.9,3971,50,0.86,0,0.05,0.1,13.76,0,0,0.2,0,
04/08/2023,0:49:07,244.8,0.21,29.7,3971.67,50,0.58,0,0,0,0,0.49,0,0,0,
04/08/2023,0:49:08,243.9,1.49,359.3,3972,50,0.99,0,0,0,0,0,0,0,0,
04/08/2023,0:49:09,244.22,1.05,254.82,3972,50,0.99,0,0.41,0.56,132.45,0,0,0.01,0,
04/08/2023,0:49:10,244.66,0.45,111.81,3972,50,1,0,0.15,0.24,53.09,0,0,0.02,0,
04/08/2023,0:49:11,244.1,1.33,303.7,3972,50,0.94,0,0,0,0,0,0,0,0,
04/08/2023,0:49:12,244.39,0.89,212.47,3972,50,0.98,0,0.18,0.27,56.94,0,0,0.03,0,
04/08/2023,0:49:12,244.46,0.83,194.5,3972,50,0.97,0,0.05,0.12,19.27,0,0,0.04,0,
04/08/2023,0:49:13,244.4,0.97,217.3,3972,50,0.92,0,0,0,0,0,0,0,0,
04/08/2023,0:49:14,244.32,1.09,269.3,3972,50,0.99,0,0.04,0.06,0,0,0,0,0,
04/08/2023,0:49:15,244.44,0.88,205.65,3972,50,0.94,0,0.15,0.26,70.44,0,0,0.05,0,
04/08/2023,0:49:16,244.55,0.67,147.2,3972,50,0.9,0,0.18,0.22,55.38,0,0,0.02,0,
04/08/2023,0:49:17,243.9,1.47,347.4,3972,50,0.97,0,0,0,0,0,0,0,0,
04/08/2023,0:49:18,244.56,0.57,124.47,3972,50,0.79,0,0.41,0.56,139.15,0,0,0.11,0,
04/08/2023,0:49:19,244.44,0.74,169.72,3972,50,0.83,0,0.46,0.63,160.14,0,0,0.13,0,
04/08/2023,0:49:20,243.9,1.49,359.2,3972,50,0.99,0,0,0,0,0,0,0,0,
04/08/2023,0:49:21,244.54,0.61,148.56,3972,50,1,0,0.33,0.46,109.02,0,0,0,0,
